ID,Lat,Lon
S63E027,-63,27
S63E030,-63,30
S63E033,-63,33
S63E036,-63,36
S63E039,-63,39
S63E042,-63,42
S63E045,-63,45
S63E048,-63,48
S63E057,-63,57
S63E060,-63,60
S63E063,-63,63
S63E066,-63,66
S63E069,-63,69
S63E072,-63,72
S63E075,-63,75
S63E078,-63,78
S63E081,-63,81
S63E084,-63,84
S63E087,-63,87
S63E105,-63,105
S63E108,-63,108
S63E114,-63,114
S63E117,-63,117
S63E120,-63,120
S63E123,-63,123
S63E126,-63,126
S63E129,-63,129
S63E135,-63,135
S63E138,-63,138
S63E141,-63,141
S63E144,-63,144
S63E147,-63,147
S63E150,-63,150
S63E153,-63,153
S63E156,-63,156
S63E159,-63,159
S63E162,-63,162
S63E165,-63,165
S63E168,-63,168
S63E171,-63,171
S63E174,-63,174
S63E177,-63,177
S63W003,-63,-3
S63W006,-63,-6
S63W009,-63,-9
S63W012,-63,-12
S63W015,-63,-15
S63W018,-63,-18
S63W021,-63,-21
S63W024,-63,-24
S63W027,-63,-27
S63W030,-63,-30
S63W033,-63,-33
S63W036,-63,-36
S63W039,-63,-39
S63W042,-63,-42
S63W045,-63,-45
S63W048,-63,-48
S63W051,-63,-51
S63W054,-63,-54
S63W072,-63,-72
S63W075,-63,-75
S63W078,-63,-78
S63W081,-63,-81
S63W084,-63,-84
S63W087,-63,-87
S63W090,-63,-90
S63W093,-63,-93
S63W096,-63,-96
S63W099,-63,-99
S63W102,-63,-102
S63W105,-63,-105
S63W108,-63,-108
S63W111,-63,-111
S63W114,-63,-114
S63W117,-63,-117
S63W120,-63,-120
S63W123,-63,-123
S63W126,-63,-126
S63W129,-63,-129
S63W132,-63,-132
S63W135,-63,-135
S63W138,-63,-138
S63W141,-63,-141
S63W144,-63,-144
S63W147,-63,-147
S63W150,-63,-150
S63W153,-63,-153
S63W156,-63,-156
S63W159,-63,-159
S63W162,-63,-162
S63W165,-63,-165
S63W168,-63,-168
S63W171,-63,-171
S63W174,-63,-174
S63W177,-63,-177
S63W180,-63,-180
S66E000,-66,0
S66E003,-66,3
S66E006,-66,6
S66E009,-66,9
S66E012,-66,12
S66E015,-66,15
S66E018,-66,18
S66E021,-66,21
S66E024,-66,24
S66E027,-66,27
S66E036,-66,36
S66E159,-66,159
S66E165,-66,165
S66E168,-66,168
S66E171,-66,171
S66E174,-66,174
S66E177,-66,177
S66W003,-66,-3
S66W006,-66,-6
S66W009,-66,-9
S66W012,-66,-12
S66W015,-66,-15
S66W018,-66,-18
S66W021,-66,-21
S66W024,-66,-24
S66W027,-66,-27
S66W030,-66,-30
S66W033,-66,-33
S66W036,-66,-36
S66W039,-66,-39
S66W042,-66,-42
S66W045,-66,-45
S66W048,-66,-48
S66W051,-66,-51
S66W054,-66,-54
S66W057,-66,-57
S66W060,-66,-60
S66W078,-66,-78
S66W081,-66,-81
S66W084,-66,-84
S66W087,-66,-87
S66W090,-66,-90
S66W096,-66,-96
S66W099,-66,-99
S66W102,-66,-102
S66W105,-66,-105
S66W108,-66,-108
S66W111,-66,-111
S66W114,-66,-114
S66W117,-66,-117
S66W120,-66,-120
S66W123,-66,-123
S66W126,-66,-126
S66W129,-66,-129
S66W132,-66,-132
S66W135,-66,-135
S66W138,-66,-138
S66W141,-66,-141
S66W144,-66,-144
S66W147,-66,-147
S66W150,-66,-150
S66W153,-66,-153
S66W156,-66,-156
S66W159,-66,-159
S66W162,-66,-162
S66W165,-66,-165
S66W168,-66,-168
S66W171,-66,-171
S66W174,-66,-174
S66W177,-66,-177
S69E174,-69,174
S69E177,-69,177
S69W018,-69,-18
S69W021,-69,-21
S69W024,-69,-24
S69W027,-69,-27
S69W030,-69,-30
S69W033,-69,-33
S69W036,-69,-36
S69W039,-69,-39
S69W042,-69,-42
S69W045,-69,-45
S69W048,-69,-48
S69W051,-69,-51
S69W054,-69,-54
S69W057,-69,-57
S69W060,-69,-60
S69W081,-69,-81
S69W084,-69,-84
S69W087,-69,-87
S69W090,-69,-90
S69W093,-69,-93
S69W096,-69,-96
S69W108,-69,-108
S69W111,-69,-111
S69W114,-69,-114
S69W117,-69,-117
S69W120,-69,-120
S69W123,-69,-123
S69W126,-69,-126
S69W129,-69,-129
S69W132,-69,-132
S69W135,-69,-135
S69W138,-69,-138
S69W141,-69,-141
S69W144,-69,-144
S69W147,-69,-147
S69W150,-69,-150
S69W153,-69,-153
S69W156,-69,-156
S69W159,-69,-159
S69W162,-69,-162
S69W165,-69,-165
S69W168,-69,-168
S69W171,-69,-171
S69W174,-69,-174
S69W177,-69,-177
S69W180,-69,-180
S72E171,-72,171
S72E174,-72,174
S72E177,-72,177
S72W030,-72,-30
S72W033,-72,-33
S72W036,-72,-36
S72W039,-72,-39
S72W042,-72,-42
S72W045,-72,-45
S72W051,-72,-51
S72W048,-72,-48
S72W054,-72,-54
S72W057,-72,-57
S72W144,-72,-144
S72W147,-72,-147
S72W150,-72,-150
S72W153,-72,-153
S72W156,-72,-156
S72W159,-72,-159
S72W162,-72,-162
S72W165,-72,-165
S72W168,-72,-168
S72W171,-72,-171
S72W174,-72,-174
S72W177,-72,-177
S72W180,-72,-180
S75W165,-75,-165
S75W168,-75,-168
S75W171,-75,-171
S75W174,-75,-174
